bank,sound,rate,samples,seconds,offset,file
0,0,8000,7681,0.96,0,bank000/000.wav
0,1,8000,5243,0.655,0,bank000/001.wav
0,2,8000,8172,1.022,0,bank000/002.wav
0,3,8000,7735,0.967,0,bank000/003.wav
0,4,8000,6380,0.797,0,bank000/004.wav
0,5,8000,5906,0.738,0,bank000/005.wav
0,6,8000,4304,0.538,0,bank000/006.wav
0,7,8000,7572,0.947,0,bank000/007.wav
0,8,8000,5641,0.705,0,bank000/008.wav
0,9,8000,4833,0.604,0,bank000/009.wav
0,10,8000,7458,0.932,0,bank000/010.wav
0,11,8000,7666,0.958,0,bank000/011.wav
0,12,8000,9146,1.143,0,bank000/012.wav
0,13,8000,6803,0.85,0,bank000/013.wav
0,14,8000,3513,0.439,0,bank000/014.wav
0,15,8000,4743,0.593,0,bank000/015.wav
0,16,8000,8250,1.031,0,bank000/016.wav
0,17,8000,6546,0.818,0,bank000/017.wav
0,18,8000,5130,0.641,0,bank000/018.wav
0,19,8000,4546,0.568,0,bank000/019.wav
0,20,8000,3927,0.491,0,bank000/020.wav
0,21,8000,4767,0.596,0,bank000/021.wav
0,22,8000,6669,0.834,0,bank000/022.wav
0,23,8000,7980,0.998,0,bank000/023.wav
0,24,8000,4153,0.519,0,bank000/024.wav
0,25,8000,4269,0.534,0,bank000/025.wav
0,26,8000,5152,0.644,0,bank000/026.wav
0,27,8000,10964,1.371,0,bank000/027.wav
0,28,8000,9113,1.139,0,bank000/028.wav
0,29,8000,5761,0.72,0,bank000/029.wav
0,30,8000,5926,0.741,0,bank000/030.wav
0,31,8000,8155,1.019,0,bank000/031.wav
0,32,8000,11444,1.431,0,bank000/032.wav
0,33,8000,4932,0.617,0,bank000/033.wav
0,34,8000,10638,1.33,0,bank000/034.wav
0,35,8000,5658,0.707,0,bank000/035.wav
0,36,8000,6400,0.8,0,bank000/036.wav
0,37,8000,9447,1.181,0,bank000/037.wav
0,38,8000,7306,0.913,0,bank000/038.wav
0,39,8000,4795,0.599,0,bank000/039.wav
0,40,8000,5936,0.742,0,bank000/040.wav
0,41,8000,5001,0.625,0,bank000/041.wav
0,42,8000,4515,0.564,0,bank000/042.wav
0,43,8000,7138,0.892,0,bank000/043.wav
0,44,8000,4683,0.585,0,bank000/044.wav
0,45,8000,8053,1.007,0,bank000/045.wav
0,46,8000,5778,0.722,0,bank000/046.wav
0,47,8000,6166,0.771,0,bank000/047.wav
0,48,8000,6072,0.759,0,bank000/048.wav
0,49,8000,6241,0.78,0,bank000/049.wav
0,50,8000,5650,0.706,0,bank000/050.wav
0,51,8000,3278,0.41,0,bank000/051.wav
0,52,8000,5846,0.731,0,bank000/052.wav
0,53,8000,4390,0.549,0,bank000/053.wav
0,54,8000,5887,0.736,0,bank000/054.wav
0,55,8000,5501,0.688,0,bank000/055.wav
0,56,8000,9447,1.181,0,bank000/056.wav
0,57,8000,4883,0.61,0,bank000/057.wav
0,58,8000,6478,0.81,0,bank000/058.wav
0,59,8000,7207,0.901,0,bank000/059.wav
0,60,8000,8620,1.077,0,bank000/060.wav
0,61,8000,5316,0.664,0,bank000/061.wav
0,62,8000,6449,0.806,0,bank000/062.wav
0,63,8000,5147,0.643,0,bank000/063.wav
0,64,8000,4450,0.556,0,bank000/064.wav
0,65,8000,8586,1.073,0,bank000/065.wav
0,66,8000,9463,1.183,0,bank000/066.wav
0,67,8000,10610,1.326,0,bank000/067.wav
0,68,8000,10289,1.286,0,bank000/068.wav
0,69,8000,5752,0.719,0,bank000/069.wav
0,70,8000,6992,0.874,0,bank000/070.wav
0,71,8000,15067,1.883,0,bank000/071.wav
0,72,8000,6733,0.842,0,bank000/072.wav
0,73,8000,5506,0.688,0,bank000/073.wav
0,74,8000,7072,0.884,0,bank000/074.wav
0,75,8000,6380,0.797,0,bank000/075.wav
0,76,8000,8881,1.11,0,bank000/076.wav
0,77,8000,9229,1.154,0,bank000/077.wav
0,78,8000,6733,0.842,0,bank000/078.wav
0,79,8000,5612,0.702,0,bank000/079.wav
0,80,8000,6509,0.814,0,bank000/080.wav
0,81,8000,7118,0.89,0,bank000/081.wav
0,82,8000,7104,0.888,0,bank000/082.wav
0,83,8000,6976,0.872,0,bank000/083.wav
0,84,8000,7784,0.973,0,bank000/084.wav
0,85,8000,7561,0.945,0,bank000/085.wav
0,86,8000,6953,0.869,0,bank000/086.wav
0,87,8000,8470,1.059,0,bank000/087.wav
0,88,8000,10230,1.279,0,bank000/088.wav
0,89,8000,8861,1.108,0,bank000/089.wav
0,90,8000,9803,1.225,0,bank000/090.wav
0,91,8000,11069,1.384,0,bank000/091.wav
0,92,8000,5067,0.633,0,bank000/092.wav
0,93,8000,3830,0.479,0,bank000/093.wav
0,94,8000,7396,0.924,0,bank000/094.wav
0,95,8000,6044,0.755,0,bank000/095.wav
0,96,8000,6976,0.872,0,bank000/096.wav
0,97,8000,4509,0.564,0,bank000/097.wav
0,98,8000,8409,1.051,0,bank000/098.wav
0,99,8000,6123,0.765,0,bank000/099.wav
0,100,8000,5761,0.72,0,bank000/100.wav
0,101,8000,8798,1.1,0,bank000/101.wav
0,102,8000,7055,0.882,0,bank000/102.wav
0,103,8000,6066,0.758,0,bank000/103.wav
0,104,8000,7144,0.893,0,bank000/104.wav
0,105,8000,7424,0.928,0,bank000/105.wav
0,106,8000,9078,1.135,0,bank000/106.wav
0,107,8000,5398,0.675,0,bank000/107.wav
0,108,8000,6004,0.75,0,bank000/108.wav
0,109,8000,6055,0.757,0,bank000/109.wav
0,110,8000,5852,0.732,0,bank000/110.wav
0,111,8000,6133,0.767,0,bank000/111.wav
0,112,8000,9223,1.153,0,bank000/112.wav
0,113,8000,9440,1.18,0,bank000/113.wav
0,114,8000,4964,0.621,0,bank000/114.wav
0,115,8000,4172,0.521,0,bank000/115.wav
0,116,8000,10552,1.319,0,bank000/116.wav
0,117,8000,5296,0.662,0,bank000/117.wav
0,118,8000,8433,1.054,0,bank000/118.wav
0,119,8000,9238,1.155,0,bank000/119.wav
0,120,8000,5769,0.721,0,bank000/120.wav
0,121,8000,5153,0.644,0,bank000/121.wav
0,122,8000,8724,1.091,0,bank000/122.wav
0,123,8000,8146,1.018,0,bank000/123.wav
0,124,8000,7844,0.981,0,bank000/124.wav
0,125,8000,5069,0.634,0,bank000/125.wav
0,126,8000,7387,0.923,0,bank000/126.wav
0,127,8000,8716,1.089,0,bank000/127.wav
0,128,8000,6212,0.776,0,bank000/128.wav
0,129,8000,8035,1.004,0,bank000/129.wav
0,130,8000,6113,0.764,0,bank000/130.wav
0,131,8000,8729,1.091,0,bank000/131.wav
0,132,8000,7069,0.884,0,bank000/132.wav
0,133,8000,7684,0.961,0,bank000/133.wav
0,134,8000,11532,1.442,0,bank000/134.wav
0,135,8000,6416,0.802,0,bank000/135.wav
0,136,8000,7543,0.943,0,bank000/136.wav
0,137,8000,4992,0.624,0,bank000/137.wav
0,138,8000,3343,0.418,0,bank000/138.wav
0,139,8000,10420,1.302,0,bank000/139.wav
0,140,8000,6469,0.809,0,bank000/140.wav
0,141,8000,6175,0.772,0,bank000/141.wav
0,142,8000,5878,0.735,0,bank000/142.wav
0,143,8000,4646,0.581,0,bank000/143.wav
0,144,8000,9121,1.14,0,bank000/144.wav
0,145,8000,5227,0.653,0,bank000/145.wav
0,146,8000,6744,0.843,0,bank000/146.wav
0,147,8000,6724,0.841,0,bank000/147.wav
0,148,8000,5803,0.725,0,bank000/148.wav
0,149,8000,11089,1.386,0,bank000/149.wav
0,150,8000,6843,0.855,0,bank000/150.wav
0,151,8000,5992,0.749,0,bank000/151.wav
0,152,8000,6906,0.863,0,bank000/152.wav
0,153,8000,7212,0.901,0,bank000/153.wav
0,154,8000,9335,1.167,0,bank000/154.wav
0,155,8000,7986,0.998,0,bank000/155.wav
0,156,8000,5209,0.651,0,bank000/156.wav
0,157,8000,7660,0.958,0,bank000/157.wav
0,158,8000,5538,0.692,0,bank000/158.wav
0,159,8000,4626,0.578,0,bank000/159.wav
0,160,8000,8924,1.115,0,bank000/160.wav
0,161,8000,5658,0.707,0,bank000/161.wav
0,162,8000,11155,1.394,0,bank000/162.wav
0,163,8000,8904,1.113,0,bank000/163.wav
1,0,8000,2987,0.373,2283522,bank001/000.wav
1,1,8000,3321,0.415,2283522,bank001/001.wav
1,2,8000,2990,0.374,2283522,bank001/002.wav
1,3,8000,3383,0.423,2283522,bank001/003.wav
1,4,8000,4113,0.514,2283522,bank001/004.wav
1,5,8000,5040,0.63,2283522,bank001/005.wav
1,6,8000,2864,0.358,2283522,bank001/006.wav
1,7,8000,2755,0.344,2283522,bank001/007.wav
1,8,8000,3481,0.435,2283522,bank001/008.wav
1,9,8000,3253,0.407,2283522,bank001/009.wav
1,10,8000,3573,0.447,2283522,bank001/010.wav
1,11,8000,2735,0.342,2283522,bank001/011.wav
1,12,8000,3713,0.464,2283522,bank001/012.wav
1,13,8000,3644,0.456,2283522,bank001/013.wav
1,14,8000,2249,0.281,2283522,bank001/014.wav
2,0,8000,4496,0.562,2388528,bank002/000.wav
2,1,8000,3575,0.447,2388528,bank002/001.wav
2,2,8000,2723,0.34,2388528,bank002/002.wav
2,3,8000,2798,0.35,2388528,bank002/003.wav
2,4,8000,3106,0.388,2388528,bank002/004.wav
3,0,8000,5233,0.654,2426728,bank003/000.wav
3,1,8000,2141,0.268,2426728,bank003/001.wav
3,2,8000,3924,0.49,2426728,bank003/002.wav
3,3,8000,1676,0.209,2426728,bank003/003.wav
3,4,8000,3381,0.423,2426728,bank003/004.wav
3,5,8000,7372,0.921,2426728,bank003/005.wav
3,6,8000,7063,0.883,2426728,bank003/006.wav
3,7,8000,7953,0.994,2426728,bank003/007.wav
3,8,8000,5143,0.643,2426728,bank003/008.wav
4,0,8000,6089,0.761,2519304,bank004/000.wav
4,1,8000,6013,0.752,2519304,bank004/001.wav
4,2,8000,6093,0.762,2519304,bank004/002.wav
4,3,8000,5498,0.687,2519304,bank004/003.wav
4,4,8000,5684,0.711,2519304,bank004/004.wav
4,5,8000,5675,0.709,2519304,bank004/005.wav
4,6,8000,4926,0.616,2519304,bank004/006.wav
4,7,8000,6433,0.804,2519304,bank004/007.wav
4,8,8000,5684,0.711,2519304,bank004/008.wav
4,9,8000,4416,0.552,2519304,bank004/009.wav
4,10,8000,6398,0.8,2519304,bank004/010.wav
4,11,8000,2313,0.289,2519304,bank004/011.wav
4,12,8000,2563,0.32,2519304,bank004/012.wav
4,13,8000,2524,0.316,2519304,bank004/013.wav
5,0,8000,3529,0.441,2664726,bank005/000.wav
5,1,8000,4010,0.501,2664726,bank005/001.wav
5,2,8000,4583,0.573,2664726,bank005/002.wav
5,3,8000,5792,0.724,2664726,bank005/003.wav
5,4,8000,5123,0.64,2664726,bank005/004.wav
5,5,8000,2658,0.332,2664726,bank005/005.wav
5,6,8000,2060,0.258,2664726,bank005/006.wav
5,7,8000,3096,0.387,2664726,bank005/007.wav
5,8,8000,4995,0.624,2664726,bank005/008.wav
5,9,8000,4340,0.542,2664726,bank005/009.wav
5,10,8000,8040,1.005,2664726,bank005/010.wav
5,11,8000,4709,0.589,2664726,bank005/011.wav
5,12,8000,8289,1.036,2664726,bank005/012.wav
5,13,8000,5718,0.715,2664726,bank005/013.wav
5,14,8000,6132,0.766,2664726,bank005/014.wav
5,15,8000,3756,0.469,2664726,bank005/015.wav
5,16,8000,6173,0.772,2664726,bank005/016.wav
5,17,8000,5124,0.64,2664726,bank005/017.wav
5,18,8000,5153,0.644,2664726,bank005/018.wav
5,19,8000,5449,0.681,2664726,bank005/019.wav
5,20,8000,5261,0.658,2664726,bank005/020.wav
5,21,8000,5863,0.733,2664726,bank005/021.wav
5,22,8000,5078,0.635,2664726,bank005/022.wav
5,23,8000,4489,0.561,2664726,bank005/023.wav
5,24,8000,4606,0.576,2664726,bank005/024.wav
5,25,8000,5776,0.722,2664726,bank005/025.wav
5,26,8000,5406,0.676,2664726,bank005/026.wav
5,27,8000,7393,0.924,2664726,bank005/027.wav
5,28,8000,4087,0.511,2664726,bank005/028.wav
5,29,8000,6016,0.752,2664726,bank005/029.wav
5,30,8000,3115,0.389,2664726,bank005/030.wav
5,31,8000,4346,0.543,2664726,bank005/031.wav
5,32,8000,6036,0.754,2664726,bank005/032.wav
5,33,8000,5253,0.657,2664726,bank005/033.wav
5,34,8000,5615,0.702,2664726,bank005/034.wav
5,35,8000,5856,0.732,2664726,bank005/035.wav
5,36,8000,3352,0.419,2664726,bank005/036.wav
5,37,8000,3521,0.44,2664726,bank005/037.wav
5,38,8000,5226,0.653,2664726,bank005/038.wav
5,39,8000,5707,0.713,2664726,bank005/039.wav
5,40,8000,6195,0.774,2664726,bank005/040.wav
5,41,8000,6543,0.818,2664726,bank005/041.wav
5,42,8000,6350,0.794,2664726,bank005/042.wav
5,43,8000,5596,0.7,2664726,bank005/043.wav
5,44,8000,5740,0.718,2664726,bank005/044.wav
5,45,8000,6273,0.784,2664726,bank005/045.wav
5,46,8000,3507,0.438,2664726,bank005/046.wav
5,47,8000,5072,0.634,2664726,bank005/047.wav
5,48,8000,6518,0.815,2664726,bank005/048.wav
5,49,8000,5469,0.684,2664726,bank005/049.wav
5,50,8000,4680,0.585,2664726,bank005/050.wav
5,51,8000,3192,0.399,2664726,bank005/051.wav
5,52,8000,3967,0.496,2664726,bank005/052.wav
5,53,8000,4564,0.571,2664726,bank005/053.wav
5,54,8000,4089,0.511,2664726,bank005/054.wav
5,55,8000,4660,0.583,2664726,bank005/055.wav
5,56,8000,2941,0.368,2664726,bank005/056.wav
5,57,8000,3327,0.416,2664726,bank005/057.wav
6,0,15000,28672,1.911,3248358,bank006/000.wav
6,1,15000,28672,1.911,3248358,bank006/001.wav
7,0,18000,52668,2.926,3367850,bank007/000.wav
7,1,18000,11116,0.618,3367850,bank007/001.wav
8,0,22050,32498,1.474,3500222,bank008/000.wav
9,0,18000,15820,0.879,3570022,bank009/000.wav
10,0,12000,18816,1.568,3606466,bank010/000.wav
10,1,12000,18346,1.529,3606466,bank010/001.wav
11,0,11963,7392,0.618,3685594,bank011/000.wav
11,1,22050,30720,1.393,3685594,bank011/001.wav
11,2,44100,3856,0.087,3685594,bank011/002.wav
11,3,18000,3331,0.185,3685594,bank011/003.wav
12,0,32000,88704,2.772,3780996,bank012/000.wav
13,0,32000,11970,0.374,3963208,bank013/000.wav
13,1,32000,10728,0.335,3963208,bank013/001.wav
13,2,32000,8429,0.263,3963208,bank013/002.wav
13,3,22050,6333,0.287,3963208,bank013/003.wav
13,4,44100,15145,0.343,3963208,bank013/004.wav
14,0,12000,20631,1.719,4073222,bank014/000.wav
14,1,12000,29005,2.417,4073222,bank014/001.wav
14,2,12000,29603,2.467,4073222,bank014/002.wav
14,3,12000,17061,1.422,4073222,bank014/003.wav
14,4,12000,25082,2.09,4073222,bank014/004.wav
14,5,12000,26769,2.231,4073222,bank014/005.wav
14,6,12000,26002,2.167,4073222,bank014/006.wav
14,7,12000,24014,2.001,4073222,bank014/007.wav
15,0,12000,32681,2.723,4474360,bank015/000.wav
15,1,12000,35036,2.92,4474360,bank015/001.wav
15,2,12000,37469,3.122,4474360,bank015/002.wav
15,3,12000,36496,3.041,4474360,bank015/003.wav
15,4,12000,38280,3.19,4474360,bank015/004.wav
15,5,12000,42335,3.528,4474360,bank015/005.wav
15,6,12000,30722,2.56,4474360,bank015/006.wav
15,7,12000,43687,3.641,4474360,bank015/007.wav
15,8,12000,36334,3.028,4474360,bank015/008.wav
15,9,12000,26385,2.199,4474360,bank015/009.wav
15,10,12000,52338,4.362,4474360,bank015/010.wav
15,11,12000,36766,3.064,4474360,bank015/011.wav
15,12,12000,41524,3.46,4474360,bank015/012.wav
15,13,12000,35469,2.956,4474360,bank015/013.wav
15,14,12000,41524,3.46,4474360,bank015/014.wav
16,0,15571,308,0.02,5613256,bank016/000.wav
16,1,44100,13280,0.301,5613256,bank016/001.wav
16,2,8000,1360,0.17,5613256,bank016/002.wav
16,3,18000,42992,2.388,5613256,bank016/003.wav
16,4,16000,4801,0.3,5613256,bank016/004.wav
16,5,18000,5714,0.317,5613256,bank016/005.wav
16,6,14000,20375,1.455,5613256,bank016/006.wav
17,0,12000,11360,0.947,5795720,bank017/000.wav
17,1,12000,17812,1.484,5795720,bank017/001.wav
17,2,12000,21262,1.772,5795720,bank017/002.wav
17,3,12000,24436,2.036,5795720,bank017/003.wav
17,4,12000,22918,1.91,5795720,bank017/004.wav
17,5,12000,27095,2.258,5795720,bank017/005.wav
17,6,12000,25130,2.094,5795720,bank017/006.wav
17,7,12000,26651,2.221,5795720,bank017/007.wav
17,8,12000,13363,1.114,5795720,bank017/008.wav
17,9,12000,24214,2.018,5795720,bank017/009.wav
17,10,12000,13161,1.097,5795720,bank017/010.wav
17,11,12000,9353,0.779,5795720,bank017/011.wav
17,12,12000,10196,0.85,5795720,bank017/012.wav
17,13,12000,12976,1.081,5795720,bank017/013.wav
17,14,12000,12787,1.066,5795720,bank017/014.wav
17,15,12000,13103,1.092,5795720,bank017/015.wav
17,16,12000,13538,1.128,5795720,bank017/016.wav
17,17,12000,15172,1.264,5795720,bank017/017.wav
17,18,12000,14912,1.243,5795720,bank017/018.wav
17,19,12000,14150,1.179,5795720,bank017/019.wav
17,20,12000,11663,0.972,5795720,bank017/020.wav
17,21,12000,11465,0.955,5795720,bank017/021.wav
17,22,12000,12795,1.066,5795720,bank017/022.wav
17,23,12000,12375,1.031,5795720,bank017/023.wav
17,24,12000,12561,1.047,5795720,bank017/024.wav
17,25,12000,14822,1.235,5795720,bank017/025.wav
17,26,12000,12445,1.037,5795720,bank017/026.wav
17,27,12000,13667,1.139,5795720,bank017/027.wav
17,28,12000,13864,1.155,5795720,bank017/028.wav
17,29,12000,10344,0.862,5795720,bank017/029.wav
17,30,12000,12440,1.037,5795720,bank017/030.wav
17,31,12000,9166,0.764,5795720,bank017/031.wav
17,32,12000,13043,1.087,5795720,bank017/032.wav
17,33,12000,12570,1.048,5795720,bank017/033.wav
17,34,12000,12544,1.045,5795720,bank017/034.wav
17,35,12000,13231,1.103,5795720,bank017/035.wav
17,36,12000,15236,1.27,5795720,bank017/036.wav
17,37,12000,14672,1.223,5795720,bank017/037.wav
17,38,12000,5870,0.489,5795720,bank017/038.wav
17,39,12000,8983,0.749,5795720,bank017/039.wav
17,40,12000,9787,0.816,5795720,bank017/040.wav
17,41,12000,8690,0.724,5795720,bank017/041.wav
17,42,12000,8661,0.722,5795720,bank017/042.wav
17,43,12000,11242,0.937,5795720,bank017/043.wav
17,44,12000,12372,1.031,5795720,bank017/044.wav
17,45,12000,10535,0.878,5795720,bank017/045.wav
17,46,12000,7874,0.656,5795720,bank017/046.wav
17,47,12000,10664,0.889,5795720,bank017/047.wav
17,48,12000,7493,0.624,5795720,bank017/048.wav
17,49,12000,16904,1.409,5795720,bank017/049.wav
17,50,12000,15354,1.28,5795720,bank017/050.wav
17,51,12000,18759,1.563,5795720,bank017/051.wav
17,52,12000,26963,2.247,5795720,bank017/052.wav
17,53,12000,17297,1.441,5795720,bank017/053.wav
17,54,12000,13428,1.119,5795720,bank017/054.wav
17,55,12000,13939,1.162,5795720,bank017/055.wav
17,56,12000,15966,1.331,5795720,bank017/056.wav
17,57,12000,14346,1.196,5795720,bank017/057.wav
17,58,12000,12170,1.014,5795720,bank017/058.wav
17,59,12000,15490,1.291,5795720,bank017/059.wav
17,60,12000,13312,1.109,5795720,bank017/060.wav
17,61,12000,8522,0.71,5795720,bank017/061.wav
17,62,12000,15521,1.293,5795720,bank017/062.wav
17,63,12000,27008,2.251,5795720,bank017/063.wav
17,64,12000,17289,1.441,5795720,bank017/064.wav
18,0,22050,6496,0.295,7674386,bank018/000.wav
18,1,22050,5020,0.228,7674386,bank018/001.wav
18,2,22050,8272,0.375,7674386,bank018/002.wav
19,0,12000,12146,1.012,7718766,bank019/000.wav
19,1,12000,16629,1.386,7718766,bank019/001.wav
19,2,12000,15044,1.254,7718766,bank019/002.wav
19,3,12000,17231,1.436,7718766,bank019/003.wav
19,4,12000,16792,1.399,7718766,bank019/004.wav
19,5,12000,15944,1.329,7718766,bank019/005.wav
19,6,12000,15899,1.325,7718766,bank019/006.wav
19,7,12000,13417,1.118,7718766,bank019/007.wav
19,8,12000,15536,1.295,7718766,bank019/008.wav
19,9,12000,12216,1.018,7718766,bank019/009.wav
19,10,12000,12221,1.018,7718766,bank019/010.wav
19,11,12000,14214,1.185,7718766,bank019/011.wav
19,12,12000,27110,2.259,7718766,bank019/012.wav
19,13,12000,14106,1.175,7718766,bank019/013.wav
19,14,12000,15679,1.307,7718766,bank019/014.wav
19,15,12000,7285,0.607,7718766,bank019/015.wav
19,16,12000,9278,0.773,7718766,bank019/016.wav
19,17,12000,20896,1.741,7718766,bank019/017.wav
19,18,12000,11285,0.94,7718766,bank019/018.wav
19,19,12000,11669,0.972,7718766,bank019/019.wav
19,20,12000,26828,2.236,7718766,bank019/020.wav
19,21,12000,20927,1.744,7718766,bank019/021.wav
19,22,12000,27624,2.302,7718766,bank019/022.wav
19,23,12000,23649,1.971,7718766,bank019/023.wav
19,24,12000,23432,1.953,7718766,bank019/024.wav
19,25,12000,27590,2.299,7718766,bank019/025.wav
19,26,12000,16606,1.384,7718766,bank019/026.wav
19,27,12000,20456,1.705,7718766,bank019/027.wav
19,28,12000,12479,1.04,7718766,bank019/028.wav
19,29,12000,6441,0.537,7718766,bank019/029.wav
19,30,12000,7654,0.638,7718766,bank019/030.wav
19,31,12000,7807,0.651,7718766,bank019/031.wav
19,32,12000,9614,0.801,7718766,bank019/032.wav
19,33,12000,10983,0.915,7718766,bank019/033.wav
19,34,12000,8355,0.696,7718766,bank019/034.wav
19,35,12000,9007,0.751,7718766,bank019/035.wav
19,36,12000,10685,0.89,7718766,bank019/036.wav
19,37,12000,7470,0.623,7718766,bank019/037.wav
19,38,12000,12953,1.079,7718766,bank019/038.wav
19,39,12000,11788,0.982,7718766,bank019/039.wav
19,40,12000,12873,1.073,7718766,bank019/040.wav
19,41,12000,7574,0.631,7718766,bank019/041.wav
19,42,12000,9362,0.78,7718766,bank019/042.wav
19,43,12000,7750,0.646,7718766,bank019/043.wav
19,44,12000,6678,0.556,7718766,bank019/044.wav
19,45,12000,5461,0.455,7718766,bank019/045.wav
19,46,12000,6371,0.531,7718766,bank019/046.wav
19,47,12000,8555,0.713,7718766,bank019/047.wav
19,48,12000,19392,1.616,7718766,bank019/048.wav
19,49,12000,15320,1.277,7718766,bank019/049.wav
19,50,12000,21063,1.755,7718766,bank019/050.wav
19,51,12000,20551,1.713,7718766,bank019/051.wav
19,52,12000,18199,1.517,7718766,bank019/052.wav
19,53,12000,14756,1.23,7718766,bank019/053.wav
19,54,12000,15992,1.333,7718766,bank019/054.wav
19,55,12000,19898,1.658,7718766,bank019/055.wav
19,56,12000,16423,1.369,7718766,bank019/056.wav
20,0,15000,16492,1.099,9369896,bank020/000.wav
20,1,12000,24696,2.058,9369896,bank020/001.wav
20,2,8000,19933,2.492,9369896,bank020/002.wav
20,3,8000,5483,0.685,9369896,bank020/003.wav
21,0,8000,55804,6.976,9507908,bank021/000.wav
21,1,12000,18418,1.535,9507908,bank021/001.wav
21,2,12000,51658,4.305,9507908,bank021/002.wav
21,3,12000,50469,4.206,9507908,bank021/003.wav
21,4,12000,35366,2.947,9507908,bank021/004.wav
21,5,12000,46862,3.905,9507908,bank021/005.wav
22,0,18000,5925,0.329,10029866,bank022/000.wav
22,1,18000,19584,1.088,10029866,bank022/001.wav
22,2,18000,36888,2.049,10029866,bank022/002.wav
23,0,8000,12852,1.607,10159464,bank023/000.wav
23,1,8500,18353,2.159,10159464,bank023/001.wav
23,2,8500,20200,2.376,10159464,bank023/002.wav
23,3,15000,14412,0.961,10159464,bank023/003.wav
24,0,15000,16492,1.099,10295902,bank024/000.wav
24,1,15000,1617,0.108,10295902,bank024/001.wav
24,2,15000,12805,0.854,10295902,bank024/002.wav
25,0,12000,42416,3.535,10362534,bank025/000.wav
25,1,12000,30693,2.558,10362534,bank025/001.wav
25,2,15000,37000,2.467,10362534,bank025/002.wav
25,3,12000,47455,3.955,10362534,bank025/003.wav
25,4,15000,35851,2.39,10362534,bank025/004.wav
25,5,12000,49175,4.098,10362534,bank025/005.wav
25,6,15000,37766,2.518,10362534,bank025/006.wav
25,7,12000,56646,4.721,10362534,bank025/007.wav
25,8,15000,31052,2.07,10362534,bank025/008.wav
25,9,15000,8974,0.598,10362534,bank025/009.wav
25,10,12000,20998,1.75,10362534,bank025/010.wav
25,11,15000,16440,1.096,10362534,bank025/011.wav
25,12,12000,22997,1.916,10362534,bank025/012.wav
25,13,12000,54253,4.521,10362534,bank025/013.wav
25,14,12000,34970,2.914,10362534,bank025/014.wav
25,15,12000,21104,1.759,10362534,bank025/015.wav
25,16,12000,37222,3.102,10362534,bank025/016.wav
25,17,12000,43151,3.596,10362534,bank025/017.wav
25,18,12000,27998,2.333,10362534,bank025/018.wav
25,19,12000,22123,1.844,10362534,bank025/019.wav
25,20,12000,29437,2.453,10362534,bank025/020.wav
25,21,12000,22910,1.909,10362534,bank025/021.wav
25,22,12000,49310,4.109,10362534,bank025/022.wav
25,23,12000,49386,4.115,10362534,bank025/023.wav
25,24,12000,27336,2.278,10362534,bank025/024.wav
25,25,12000,32285,2.69,10362534,bank025/025.wav
25,26,12000,52794,4.399,10362534,bank025/026.wav
25,27,12000,22611,1.884,10362534,bank025/027.wav
25,28,12000,33233,2.769,10362534,bank025/028.wav
25,29,12000,44472,3.706,10362534,bank025/029.wav
25,30,12000,25707,2.142,10362534,bank025/030.wav
25,31,12000,15895,1.325,10362534,bank025/031.wav
25,32,12000,31648,2.637,10362534,bank025/032.wav
25,33,12000,33147,2.762,10362534,bank025/033.wav
25,34,12000,16030,1.336,10362534,bank025/034.wav
25,35,12000,25611,2.134,10362534,bank025/035.wav
25,36,12000,28144,2.345,10362534,bank025/036.wav
25,37,12000,10562,0.88,10362534,bank025/037.wav
25,38,12000,23335,1.945,10362534,bank025/038.wav
25,39,12000,25003,2.084,10362534,bank025/039.wav
25,40,12000,24007,2.001,10362534,bank025/040.wav
25,41,12000,20326,1.694,10362534,bank025/041.wav
25,42,12000,22227,1.852,10362534,bank025/042.wav
25,43,12000,36706,3.059,10362534,bank025/043.wav
25,44,12000,35679,2.973,10362534,bank025/044.wav
25,45,12000,19492,1.624,10362534,bank025/045.wav
25,46,12000,34662,2.889,10362534,bank025/046.wav
25,47,12000,31604,2.634,10362534,bank025/047.wav
25,48,12000,29573,2.464,10362534,bank025/048.wav
25,49,12000,28153,2.346,10362534,bank025/049.wav
25,50,12000,32681,2.723,10362534,bank025/050.wav
25,51,12000,36467,3.039,10362534,bank025/051.wav
25,52,12000,33815,2.818,10362534,bank025/052.wav
25,53,12000,51280,4.273,10362534,bank025/053.wav
25,54,12000,16387,1.366,10362534,bank025/054.wav
25,55,12000,32149,2.679,10362534,bank025/055.wav
25,56,15000,13939,0.929,10362534,bank025/056.wav
25,57,12000,25742,2.145,10362534,bank025/057.wav
25,58,15000,23163,1.544,10362534,bank025/058.wav
25,59,12000,15256,1.271,10362534,bank025/059.wav
25,60,12000,26047,2.171,10362534,bank025/060.wav
25,61,12000,25767,2.147,10362534,bank025/061.wav
25,62,12000,45272,3.773,10362534,bank025/062.wav
25,63,12000,52956,4.413,10362534,bank025/063.wav
25,64,12000,51698,4.308,10362534,bank025/064.wav
25,65,12000,28225,2.352,10362534,bank025/065.wav
25,66,15000,26881,1.792,10362534,bank025/066.wav
26,0,15000,41161,2.744,14561926,bank026/000.wav
26,1,15000,15850,1.057,14561926,bank026/001.wav
26,2,12000,35899,2.992,14561926,bank026/002.wav
26,3,12000,40493,3.374,14561926,bank026/003.wav
